Volatility 3 Framework 2.7.0

PID	Process	Offset	Start VPN	End VPN	Tag	Protection	CommitCharge	PrivateMemory	Parent	File	File output
1872	wscntfy.exe	0x89a1c2a8	0x774e0000	0x7761dfff	Vad 	PAGE_EXECUTE_WRITECOPY	8	0	0x899bda88	\WINDOWS\system32\ole32.dll	Disabled
1872	wscntfy.exe	0x89a82368	0x77f10000	0x77f58fff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x89a230c8	\WINDOWS\system32\gdi32.dll	Disabled
1872	wscntfy.exe	0x8980f810	0x77dd0000	0x77e6afff	Vad 	PAGE_EXECUTE_WRITECOPY	6	0	0x89a82368	\WINDOWS\system32\advapi32.dll	Disabled
1872	wscntfy.exe	0x899d83f0	0x77e70000	0x77f02fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x8980f810	\WINDOWS\system32\rpcrt4.dll	Disabled
1872	wscntfy.exe	0x89aa04c0	0x77fe0000	0x77ff0fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89a82368	\WINDOWS\system32\secur32.dll	Disabled
1872	wscntfy.exe	0x89b19598	0x77f60000	0x77fd5fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89aa04c0	\WINDOWS\system32\shlwapi.dll	Disabled
1872	wscntfy.exe	0x89a73560	0x7ffb0000	0x7ffd3fff	Vad 	PAGE_READONLY	0	0	0x89a03608	N/A	Disabled
1872	wscntfy.exe	0x89850970	0x7f6f0000	0x7f7effff	Vad 	PAGE_EXECUTE_READ	0	0	0x89a73560	N/A	Disabled
1872	wscntfy.exe	0x89acd568	0x7e410000	0x7e4a0fff	Vadl	PAGE_EXECUTE_WRITECOPY	3	0	0x89850970	\WINDOWS\system32\user32.dll	Disabled
1872	wscntfy.exe	0x8983f970	0x7c9c0000	0x7d1d7fff	Vad 	PAGE_EXECUTE_WRITECOPY	31	0	0x89acd568	\WINDOWS\system32\shell32.dll	Disabled
1872	wscntfy.exe	0x89a826e0	0x7ffd5000	0x7ffd5fff	Vadl	PAGE_READWRITE	1	1	0x89a73560	N/A	Disabled
1872	wscntfy.exe	0x8984f8f8	0x7ffdf000	0x7ffdffff	Vadl	PAGE_READWRITE	1	1	0x89a826e0	N/A	Disabled
1880	VBoxTray.exe	0x89aa8178	0x76390000	0x763acfff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x0	\WINDOWS\system32\imm32.dll	Disabled
1880	VBoxTray.exe	0x89a1bc58	0xa50000	0xa92fff	Vad 	PAGE_READONLY	0	0	0x89aa8178	N/A	Disabled
1880	VBoxTray.exe	0x898322d0	0x400000	0x598fff	Vadl	PAGE_EXECUTE_WRITECOPY	239	0	0x89a1bc58	\WINDOWS\system32\VBoxTray.exe	Disabled
1880	VBoxTray.exe	0x89acd5b0	0x10000	0x10fff	VadS	PAGE_READWRITE	1	1	0x898322d0	N/A	Disabled
1880	VBoxTray.exe	0x89a22d90	0x20000	0x20fff	VadS	PAGE_READWRITE	1	1	0x89acd5b0	N/A	Disabled
1880	VBoxTray.exe	0x898170e8	0x30000	0x12ffff	VadS	PAGE_READWRITE	5	1	0x89a22d90	N/A	Disabled
1880	VBoxTray.exe	0x89aa60e0	0x130000	0x132fff	Vad 	PAGE_READONLY	0	0	0x898170e8	N/A	Disabled
1880	VBoxTray.exe	0x89a00408	0x140000	0x23ffff	VadS	PAGE_READWRITE	20	1	0x89aa60e0	N/A	Disabled
1880	VBoxTray.exe	0x899fdef8	0x240000	0x24ffff	VadS	PAGE_READWRITE	6	1	0x89a00408	N/A	Disabled
1880	VBoxTray.exe	0x897e9a08	0x250000	0x25ffff	Vad 	PAGE_READWRITE	0	0	0x899fdef8	N/A	Disabled
1880	VBoxTray.exe	0x8983b6c0	0x260000	0x275fff	Vad 	PAGE_READONLY	0	0	0x897e9a08	\WINDOWS\system32\unicode.nls	Disabled
1880	VBoxTray.exe	0x89a23008	0x280000	0x2c0fff	Vad 	PAGE_READONLY	0	0	0x8983b6c0	\WINDOWS\system32\locale.nls	Disabled
1880	VBoxTray.exe	0x8984d9a8	0x2d0000	0x310fff	Vad 	PAGE_READONLY	0	0	0x89a23008	\WINDOWS\system32\sortkey.nls	Disabled
1880	VBoxTray.exe	0x89854768	0x320000	0x325fff	Vad 	PAGE_READONLY	0	0	0x8984d9a8	\WINDOWS\system32\sorttbls.nls	Disabled
1880	VBoxTray.exe	0x89a80ce0	0x330000	0x3f7fff	Vad 	PAGE_EXECUTE_READ	0	0	0x89854768	N/A	Disabled
1880	VBoxTray.exe	0x89ab0ee0	0x9e0000	0x9effff	VadS	PAGE_READWRITE	5	1	0x898322d0	N/A	Disabled
1880	VBoxTray.exe	0x899db0a8	0x6c0000	0x9bffff	Vad 	PAGE_EXECUTE_READ	0	0	0x89ab0ee0	N/A	Disabled
1880	VBoxTray.exe	0x89aa8148	0x5a0000	0x6a2fff	Vad 	PAGE_READONLY	0	0	0x899db0a8	N/A	Disabled
1880	VBoxTray.exe	0x899d3be8	0x6b0000	0x6bffff	VadS	PAGE_READWRITE	8	1	0x89aa8148	N/A	Disabled
1880	VBoxTray.exe	0x89a98168	0x9c0000	0x9c0fff	Vadl	PAGE_READWRITE	1	1	0x899db0a8	N/A	Disabled
1880	VBoxTray.exe	0x89a1bb70	0x9d0000	0x9d0fff	Vadl	PAGE_READWRITE	1	1	0x89a98168	N/A	Disabled
1880	VBoxTray.exe	0x89a7e498	0x9f0000	0x9f2fff	Vad 	PAGE_READONLY	0	0	0x89ab0ee0	\WINDOWS\system32\ctype.nls	Disabled
1880	VBoxTray.exe	0x89a86cf0	0xa10000	0xa11fff	Vad 	PAGE_READONLY	0	0	0x89a7e498	N/A	Disabled
1880	VBoxTray.exe	0x89ad4ed8	0xa00000	0xa0ffff	VadS	PAGE_READWRITE	4	1	0x89a86cf0	N/A	Disabled
1880	VBoxTray.exe	0x899dc4b0	0xa20000	0xa2ffff	Vadl	PAGE_READWRITE	10	1	0x89a86cf0	N/A	Disabled
1880	VBoxTray.exe	0x89ad55f8	0xa30000	0xa40fff	Vad 	PAGE_READONLY	0	0	0x899dc4b0	\WINDOWS\system32\c_1252.nls	Disabled
1880	VBoxTray.exe	0x89ab8d20	0x1220000	0x1221fff	Vad 	PAGE_READONLY	0	0	0x89a1bc58	N/A	Disabled
1880	VBoxTray.exe	0x89ad3ce8	0xad0000	0xbcffff	VadS	PAGE_READWRITE	29	1	0x89ab8d20	N/A	Disabled
1880	VBoxTray.exe	0x89b4d830	0xac0000	0xac1fff	Vad 	PAGE_READONLY	0	0	0x89ad3ce8	N/A	Disabled
1880	VBoxTray.exe	0x89a98068	0xaa0000	0xaa0fff	Vad 	PAGE_READWRITE	0	0	0x89b4d830	N/A	Disabled
1880	VBoxTray.exe	0x89a98098	0xab0000	0xabdfff	Vad 	PAGE_READWRITE	0	0	0x89a98068	N/A	Disabled
1880	VBoxTray.exe	0x897dc128	0xc10000	0xc1ffff	VadS	PAGE_READWRITE	6	1	0x89ad3ce8	N/A	Disabled
1880	VBoxTray.exe	0x89a84a70	0xbd0000	0xc0ffff	Vad 	PAGE_READWRITE	0	0	0x897dc128	N/A	Disabled
1880	VBoxTray.exe	0x8981f6f8	0xd20000	0xe1ffff	VadS	PAGE_READWRITE	3	1	0x897dc128	N/A	Disabled
1880	VBoxTray.exe	0x89af0978	0xc20000	0xd1ffff	VadS	PAGE_READWRITE	2	1	0x8981f6f8	N/A	Disabled
1880	VBoxTray.exe	0x89a0a958	0xf20000	0x101ffff	VadS	PAGE_READWRITE	2	1	0x8981f6f8	N/A	Disabled
1880	VBoxTray.exe	0x89859608	0xe20000	0xf1ffff	VadS	PAGE_READWRITE	2	1	0x89a0a958	N/A	Disabled
1880	VBoxTray.exe	0x899ba340	0x1020000	0x111ffff	VadS	PAGE_READWRITE	2	1	0x89a0a958	N/A	Disabled
1880	VBoxTray.exe	0x89a00760	0x1120000	0x121ffff	VadS	PAGE_READWRITE	3	1	0x899ba340	N/A	Disabled
1880	VBoxTray.exe	0x89aabd10	0x629c0000	0x629c8fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89ab8d20	\WINDOWS\system32\lpk.dll	Disabled
1880	VBoxTray.exe	0x89ab8cf0	0x5d090000	0x5d129fff	Vad 	PAGE_EXECUTE_WRITECOPY	4	0	0x89aabd10	\WINDOWS\system32\comctl32.dll	Disabled
1880	VBoxTray.exe	0x89a1bcb8	0x5ad70000	0x5ada7fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89ab8cf0	\WINDOWS\system32\uxtheme.dll	Disabled
1880	VBoxTray.exe	0x89a230f8	0x10000000	0x1000efff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x89a1bcb8	\WINDOWS\system32\VBoxHook.dll	Disabled
1880	VBoxTray.exe	0x899e9ef8	0x1230000	0x132ffff	VadS	PAGE_READWRITE	2	1	0x89a230f8	N/A	Disabled
1880	VBoxTray.exe	0x89a16560	0x1330000	0x142ffff	VadS	PAGE_READWRITE	3	1	0x899e9ef8	N/A	Disabled
1880	VBoxTray.exe	0x89a86d20	0x1430000	0x16f4fff	Vad 	PAGE_EXECUTE_WRITECOPY	0	0	0x89a16560	\WINDOWS\system32\xpsp2res.dll	Disabled
1880	VBoxTray.exe	0x89ab00b0	0x1700000	0x17fffff	VadS	PAGE_READWRITE	2	1	0x89a86d20	N/A	Disabled
1880	VBoxTray.exe	0x897e9128	0x1900000	0x19fffff	VadS	PAGE_READWRITE	2	1	0x89ab00b0	N/A	Disabled
1880	VBoxTray.exe	0x89a92af8	0x1a00000	0x1afffff	VadS	PAGE_READWRITE	2	1	0x897e9128	N/A	Disabled
1880	VBoxTray.exe	0x89a80420	0x5b860000	0x5b8b5fff	Vad 	PAGE_EXECUTE_WRITECOPY	4	0	0x89a1bcb8	\WINDOWS\system32\netapi32.dll	Disabled
1880	VBoxTray.exe	0x89aabce0	0x74d90000	0x74dfafff	Vad 	PAGE_EXECUTE_WRITECOPY	17	0	0x89aabd10	\WINDOWS\system32\usp10.dll	Disabled
1880	VBoxTray.exe	0x89acf308	0x71ab0000	0x71ac6fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89aabce0	\WINDOWS\system32\ws2_32.dll	Disabled
1880	VBoxTray.exe	0x89ad5660	0x71aa0000	0x71aa7fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89acf308	\WINDOWS\system32\ws2help.dll	Disabled
1880	VBoxTray.exe	0x89a88230	0x74720000	0x7476bfff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x89acf308	\WINDOWS\system32\MSCTF.dll	Disabled
1880	VBoxTray.exe	0x89a84a40	0x755c0000	0x755edfff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89aabce0	\WINDOWS\system32\MSCTFIME.IME	Disabled
1880	VBoxTray.exe	0x89a80480	0x76360000	0x7636ffff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89a84a40	\WINDOWS\system32\winsta.dll	Disabled
1880	VBoxTray.exe	0x8981efa8	0x7c900000	0x7c9b1fff	Vad 	PAGE_EXECUTE_WRITECOPY	5	0	0x89aa8178	\WINDOWS\system32\ntdll.dll	Disabled
1880	VBoxTray.exe	0x89ac00a8	0x77f10000	0x77f58fff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x8981efa8	\WINDOWS\system32\gdi32.dll	Disabled
1880	VBoxTray.exe	0x89ac2178	0x77c10000	0x77c67fff	Vad 	PAGE_EXECUTE_WRITECOPY	8	0	0x89ac00a8	\WINDOWS\system32\msvcrt.dll	Disabled
1880	VBoxTray.exe	0x89a80d10	0x774e0000	0x7761dfff	Vad 	PAGE_EXECUTE_WRITECOPY	8	0	0x89ac2178	\WINDOWS\system32\ole32.dll	Disabled
1880	VBoxTray.exe	0x89a99250	0x773d0000	0x774d2fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89a80d10	\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll	Disabled
1880	VBoxTray.exe	0x89ad2c90	0x76f50000	0x76f57fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89a99250	\WINDOWS\system32\wtsapi32.dll	Disabled
1880	VBoxTray.exe	0x89aa30a8	0x77dd0000	0x77e6afff	Vad 	PAGE_EXECUTE_WRITECOPY	6	0	0x89ac2178	\WINDOWS\system32\advapi32.dll	Disabled
1880	VBoxTray.exe	0x89ac00d8	0x77e70000	0x77f02fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89aa30a8	\WINDOWS\system32\rpcrt4.dll	Disabled
1880	VBoxTray.exe	0x89a05f20	0x7c800000	0x7c8f5fff	Vad 	PAGE_EXECUTE_WRITECOPY	6	0	0x89ac00a8	\WINDOWS\system32\kernel32.dll	Disabled
1880	VBoxTray.exe	0x89aa7a68	0x77fe0000	0x77ff0fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89a05f20	\WINDOWS\system32\secur32.dll	Disabled
1880	VBoxTray.exe	0x89ac2148	0x77f60000	0x77fd5fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89aa7a68	\WINDOWS\system32\shlwapi.dll	Disabled
1880	VBoxTray.exe	0x898509a0	0x7ffd5000	0x7ffd5fff	Vadl	PAGE_READWRITE	1	1	0x8981efa8	N/A	Disabled
1880	VBoxTray.exe	0x89844908	0x7ffb0000	0x7ffd3fff	Vad 	PAGE_READONLY	0	0	0x898509a0	N/A	Disabled
1880	VBoxTray.exe	0x89aa30d8	0x7f6f0000	0x7f7effff	Vad 	PAGE_EXECUTE_READ	0	0	0x89844908	N/A	Disabled
1880	VBoxTray.exe	0x89ab00d0	0x7e410000	0x7e4a0fff	Vadl	PAGE_EXECUTE_WRITECOPY	3	0	0x89aa30d8	\WINDOWS\system32\user32.dll	Disabled
1880	VBoxTray.exe	0x89a8ec10	0x7c9c0000	0x7d1d7fff	Vad 	PAGE_EXECUTE_WRITECOPY	31	0	0x89ab00d0	\WINDOWS\system32\shell32.dll	Disabled
1880	VBoxTray.exe	0x89a98108	0x7ffaf000	0x7ffaffff	Vadl	PAGE_READWRITE	1	1	0x89aa30d8	N/A	Disabled
1880	VBoxTray.exe	0x89ac10e8	0x7ffae000	0x7ffaefff	Vadl	PAGE_READWRITE	1	1	0x89a98108	N/A	Disabled
1880	VBoxTray.exe	0x899eb280	0x7ffde000	0x7ffdefff	Vadl	PAGE_READWRITE	1	1	0x898509a0	N/A	Disabled
1880	VBoxTray.exe	0x89aabd78	0x7ffdc000	0x7ffdcfff	Vadl	PAGE_READWRITE	1	1	0x899eb280	N/A	Disabled
1880	VBoxTray.exe	0x899c9328	0x7ffda000	0x7ffdafff	Vadl	PAGE_READWRITE	1	1	0x89aabd78	N/A	Disabled
1880	VBoxTray.exe	0x89a04f48	0x7ffd8000	0x7ffd8fff	Vadl	PAGE_READWRITE	1	1	0x899c9328	N/A	Disabled
1880	VBoxTray.exe	0x89a7ded8	0x7ffd7000	0x7ffd7fff	Vadl	PAGE_READWRITE	1	1	0x89a04f48	N/A	Disabled
1880	VBoxTray.exe	0x89aabdf8	0x7ffd6000	0x7ffd6fff	Vadl	PAGE_READWRITE	1	1	0x89a7ded8	N/A	Disabled
1880	VBoxTray.exe	0x89a04f08	0x7ffd9000	0x7ffd9fff	Vadl	PAGE_READWRITE	1	1	0x89a04f48	N/A	Disabled
1880	VBoxTray.exe	0x89a98008	0x7ffdb000	0x7ffdbfff	Vadl	PAGE_READWRITE	1	1	0x899c9328	N/A	Disabled
1880	VBoxTray.exe	0x89aca318	0x7ffdd000	0x7ffddfff	Vadl	PAGE_READWRITE	1	1	0x89aabd78	N/A	Disabled
1880	VBoxTray.exe	0x89addef0	0x7ffdf000	0x7ffdffff	Vadl	PAGE_READWRITE	1	1	0x899eb280	N/A	Disabled
1896	ctfmon.exe	0x899d37f0	0x5cb70000	0x5cb95fff	Vad 	PAGE_EXECUTE_WRITECOPY	21	0	0x0	\WINDOWS\system32\shimeng.dll	Disabled
1896	ctfmon.exe	0x89a280f8	0x400000	0x405fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x899d37f0	\WINDOWS\system32\ctfmon.exe	Disabled
1896	ctfmon.exe	0x899fb098	0x20000	0x20fff	VadS	PAGE_READWRITE	1	1	0x89a280f8	N/A	Disabled
1896	ctfmon.exe	0x8980e8b8	0x10000	0x10fff	VadS	PAGE_READWRITE	1	1	0x899fb098	N/A	Disabled
1896	ctfmon.exe	0x89a0a538	0x80000	0x82fff	Vad 	PAGE_READONLY	0	0	0x899fb098	N/A	Disabled
1896	ctfmon.exe	0x89aa7ed8	0x40000	0x7ffff	VadS	PAGE_READWRITE	4	1	0x89a0a538	N/A	Disabled
1896	ctfmon.exe	0x899e5228	0x30000	0x3ffff	VadS	PAGE_READWRITE	6	1	0x89aa7ed8	N/A	Disabled
1896	ctfmon.exe	0x89a71398	0xa0000	0x19ffff	VadS	PAGE_READWRITE	16	1	0x89a0a538	N/A	Disabled
1896	ctfmon.exe	0x899d8450	0x90000	0x91fff	Vad 	PAGE_READONLY	0	0	0x89a71398	N/A	Disabled
1896	ctfmon.exe	0x89ac2ce0	0x1b0000	0x1bffff	Vad 	PAGE_READWRITE	0	0	0x89a71398	N/A	Disabled
1896	ctfmon.exe	0x89ab9228	0x1a0000	0x1affff	VadS	PAGE_READWRITE	6	1	0x89ac2ce0	N/A	Disabled
1896	ctfmon.exe	0x89ad54f8	0x1e0000	0x220fff	Vad 	PAGE_READONLY	0	0	0x89ac2ce0	\WINDOWS\system32\locale.nls	Disabled
1896	ctfmon.exe	0x89ad5528	0x1c0000	0x1d5fff	Vad 	PAGE_READONLY	0	0	0x89ad54f8	\WINDOWS\system32\unicode.nls	Disabled
1896	ctfmon.exe	0x899d3148	0x280000	0x285fff	Vad 	PAGE_READONLY	0	0	0x89ad54f8	\WINDOWS\system32\sorttbls.nls	Disabled
1896	ctfmon.exe	0x899d3178	0x230000	0x270fff	Vad 	PAGE_READONLY	0	0	0x899d3148	\WINDOWS\system32\sortkey.nls	Disabled
1896	ctfmon.exe	0x899ed6c8	0x3c0000	0x3cffff	VadS	PAGE_READWRITE	9	1	0x899d3148	N/A	Disabled
1896	ctfmon.exe	0x899d37c0	0x290000	0x357fff	Vad 	PAGE_EXECUTE_READ	0	0	0x899ed6c8	N/A	Disabled
1896	ctfmon.exe	0x89a1c230	0x360000	0x36ffff	VadS	PAGE_READWRITE	8	1	0x899d37c0	N/A	Disabled
1896	ctfmon.exe	0x89a99280	0x370000	0x370fff	Vadl	PAGE_READWRITE	1	1	0x89a1c230	N/A	Disabled
1896	ctfmon.exe	0x89a183f8	0x380000	0x380fff	Vadl	PAGE_READWRITE	1	1	0x89a99280	N/A	Disabled
1896	ctfmon.exe	0x89aa4f10	0x390000	0x390fff	Vad 	PAGE_READWRITE	0	0	0x89a183f8	N/A	Disabled
1896	ctfmon.exe	0x89aa4f40	0x3a0000	0x3b0fff	Vad 	PAGE_READONLY	0	0	0x89aa4f10	\WINDOWS\system32\c_1252.nls	Disabled
1896	ctfmon.exe	0x89a8b7c0	0x3d0000	0x3dffff	VadS	PAGE_READWRITE	4	1	0x899ed6c8	N/A	Disabled
1896	ctfmon.exe	0x89ab9178	0x3e0000	0x3e2fff	Vad 	PAGE_READONLY	0	0	0x89a8b7c0	\WINDOWS\system32\ctype.nls	Disabled
1896	ctfmon.exe	0x899e53e8	0x3f0000	0x3f1fff	Vad 	PAGE_READONLY	0	0	0x89ab9178	N/A	Disabled
1896	ctfmon.exe	0x89a9e330	0x900000	0x942fff	Vad 	PAGE_READONLY	0	0	0x89a280f8	N/A	Disabled
1896	ctfmon.exe	0x89a7d0a8	0x560000	0x85ffff	Vad 	PAGE_EXECUTE_READ	0	0	0x89a9e330	N/A	Disabled
1896	ctfmon.exe	0x89a98148	0x410000	0x44ffff	VadS	PAGE_READWRITE	3	1	0x89a7d0a8	N/A	Disabled
1896	ctfmon.exe	0x89b143f0	0x450000	0x552fff	Vad 	PAGE_READONLY	0	0	0x89a98148	N/A	Disabled
1896	ctfmon.exe	0x89a855a0	0x8f0000	0x8f1fff	Vad 	PAGE_READONLY	0	0	0x89a7d0a8	N/A	Disabled
1896	ctfmon.exe	0x89ac3260	0x860000	0x8dffff	VadS	PAGE_READWRITE	1	1	0x89a855a0	N/A	Disabled
1896	ctfmon.exe	0x89bdb610	0x8e0000	0x8e0fff	Vad 	PAGE_READWRITE	0	0	0x89ac3260	N/A	Disabled
1896	ctfmon.exe	0x89a91148	0x5ad70000	0x5ada7fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89a9e330	\WINDOWS\system32\uxtheme.dll	Disabled
1896	ctfmon.exe	0x89bdb770	0x990000	0x9cffff	Vad 	PAGE_READWRITE	0	0	0x89a91148	N/A	Disabled
1896	ctfmon.exe	0x89bdb7a0	0x950000	0x98ffff	Vad 	PAGE_READWRITE	0	0	0x89bdb770	N/A	Disabled
1896	ctfmon.exe	0x89bdc5c8	0xad0000	0xaddfff	Vad 	PAGE_READWRITE	0	0	0x89bdb770	N/A	Disabled
1896	ctfmon.exe	0x89aa2bb8	0x9d0000	0xacffff	VadS	PAGE_READWRITE	5	1	0x89bdc5c8	N/A	Disabled
1896	ctfmon.exe	0x89a8ebf0	0xaf0000	0xb0ffff	VadS	PAGE_READWRITE	1	1	0x89bdc5c8	N/A	Disabled
1896	ctfmon.exe	0x89a888f8	0xae0000	0xae0fff	Vadl	PAGE_READWRITE	1	1	0x89a8ebf0	N/A	Disabled
1896	ctfmon.exe	0x899c93e8	0xb10000	0xb10fff	Vadl	PAGE_READWRITE	1	1	0x89a8ebf0	N/A	Disabled
1896	ctfmon.exe	0x899c9368	0xb20000	0xb20fff	Vadl	PAGE_READWRITE	1	1	0x899c93e8	N/A	Disabled
1896	ctfmon.exe	0x89ac2d10	0x7c800000	0x7c8f5fff	Vad 	PAGE_EXECUTE_WRITECOPY	6	0	0x899d37f0	\WINDOWS\system32\kernel32.dll	Disabled
1896	ctfmon.exe	0x899fb6f8	0x74720000	0x7476bfff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x89ac2d10	\WINDOWS\system32\MSCTF.dll	Disabled
1896	ctfmon.exe	0x899c93a8	0x5fc10000	0x5fc42fff	Vadl	PAGE_EXECUTE_WRITECOPY	2	0	0x899fb6f8	\WINDOWS\system32\msutb.dll	Disabled
1896	ctfmon.exe	0x899e4d10	0x6f880000	0x6fa49fff	Vad 	PAGE_EXECUTE_WRITECOPY	10	0	0x899c93a8	\WINDOWS\AppPatch\AcGenral.dll	Disabled
1896	ctfmon.exe	0x89ac32b0	0x629c0000	0x629c8fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x899e4d10	\WINDOWS\system32\lpk.dll	Disabled
1896	ctfmon.exe	0x89acf240	0x77c10000	0x77c67fff	Vad 	PAGE_EXECUTE_WRITECOPY	8	0	0x899fb6f8	\WINDOWS\system32\msvcrt.dll	Disabled
1896	ctfmon.exe	0x899e4ce0	0x76b40000	0x76b6cfff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x89acf240	\WINDOWS\system32\winmm.dll	Disabled
1896	ctfmon.exe	0x89a91178	0x769c0000	0x76a73fff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x899e4ce0	\WINDOWS\system32\userenv.dll	Disabled
1896	ctfmon.exe	0x89b14420	0x76390000	0x763acfff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89a91178	\WINDOWS\system32\imm32.dll	Disabled
1896	ctfmon.exe	0x89ac3280	0x74d90000	0x74dfafff	Vad 	PAGE_EXECUTE_WRITECOPY	17	0	0x89b14420	\WINDOWS\system32\usp10.dll	Disabled
1896	ctfmon.exe	0x89ab2da0	0x755c0000	0x755edfff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89ac3280	\WINDOWS\system32\MSCTFIME.IME	Disabled
1896	ctfmon.exe	0x899e4178	0x774e0000	0x7761dfff	Vad 	PAGE_EXECUTE_WRITECOPY	8	0	0x899e4ce0	\WINDOWS\system32\ole32.dll	Disabled
1896	ctfmon.exe	0x899e4148	0x77120000	0x771aafff	Vad 	PAGE_EXECUTE_WRITECOPY	4	0	0x899e4178	\WINDOWS\system32\oleaut32.dll	Disabled
1896	ctfmon.exe	0x89ad4f90	0x773d0000	0x774d2fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x899e4148	\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll	Disabled
1896	ctfmon.exe	0x89a71178	0x77be0000	0x77bf4fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x899e4178	\WINDOWS\system32\msacm32.dll	Disabled
1896	ctfmon.exe	0x89a71148	0x77c00000	0x77c07fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89a71178	\WINDOWS\system32\version.dll	Disabled
1896	ctfmon.exe	0x89acf210	0x77dd0000	0x77e6afff	Vad 	PAGE_EXECUTE_WRITECOPY	6	0	0x89acf240	\WINDOWS\system32\advapi32.dll	Disabled
1896	ctfmon.exe	0x89b4b178	0x77e70000	0x77f02fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89acf210	\WINDOWS\system32\rpcrt4.dll	Disabled
1896	ctfmon.exe	0x89b4b148	0x77fe0000	0x77ff0fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89b4b178	\WINDOWS\system32\secur32.dll	Disabled
1896	ctfmon.exe	0x89ad2bc8	0x77f10000	0x77f58fff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x89b4b148	\WINDOWS\system32\gdi32.dll	Disabled
1896	ctfmon.exe	0x89a9d148	0x77f60000	0x77fd5fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89ad2bc8	\WINDOWS\system32\shlwapi.dll	Disabled
1896	ctfmon.exe	0x89b195c8	0x7c900000	0x7c9b1fff	Vad 	PAGE_EXECUTE_WRITECOPY	5	0	0x89ac2d10	\WINDOWS\system32\ntdll.dll	Disabled
1896	ctfmon.exe	0x897efa10	0x7ffb0000	0x7ffd3fff	Vad 	PAGE_READONLY	0	0	0x89b195c8	N/A	Disabled
1896	ctfmon.exe	0x89c60238	0x7f6f0000	0x7f7effff	Vad 	PAGE_EXECUTE_READ	0	0	0x897efa10	N/A	Disabled
1896	ctfmon.exe	0x89a18438	0x7e410000	0x7e4a0fff	Vadl	PAGE_EXECUTE_WRITECOPY	3	0	0x89c60238	\WINDOWS\system32\user32.dll	Disabled
1896	ctfmon.exe	0x89a9d178	0x7c9c0000	0x7d1d7fff	Vad 	PAGE_EXECUTE_WRITECOPY	31	0	0x89a18438	\WINDOWS\system32\shell32.dll	Disabled
1896	ctfmon.exe	0x89adc8e8	0x7ffdf000	0x7ffdffff	Vadl	PAGE_READWRITE	1	1	0x897efa10	N/A	Disabled
1896	ctfmon.exe	0x898bea38	0x7ffde000	0x7ffdefff	Vadl	PAGE_READWRITE	1	1	0x89adc8e8	N/A	Disabled
1700	VladimirSanniko	0x89a89178	0x400000	0x417fff	Vad 	PAGE_EXECUTE_WRITECOPY	5	0	0x0	\;Z:\VBoxSvr\Общая_папка\VladimirSannikov.exe	Disabled
1700	VladimirSanniko	0x89afa2f0	0x10000	0x10fff	VadS	PAGE_READWRITE	1	1	0x89a89178	N/A	Disabled
1700	VladimirSanniko	0x89adbfe8	0x20000	0x20fff	VadS	PAGE_READWRITE	1	1	0x89afa2f0	N/A	Disabled
